2014-06-03	1.4760		1.4760		
2014-05-30	1.4710		1.4710		
2014-05-29	1.4660		1.4660		
2014-05-28	1.4660		1.4660		
2014-05-27	1.4610		1.4610		
2014-05-26	1.4580		1.4580		
2014-05-23	1.4590		1.4590		
2014-05-22	1.4560		1.4560		
2014-05-21	1.4530		1.4530		
2014-05-20	1.4530		1.4530		
2014-05-19	1.4510		1.4510		
2014-05-16	1.4520		1.4520		
2014-05-15	1.4540		1.4540		
2014-05-14	1.4530		1.4530		
2014-05-13	1.4500		1.4500		
2014-05-12	1.4510		1.4510		
2014-05-09	1.4490		1.4490		
2014-05-08	1.4440		1.4440		
2014-05-07	1.4380		1.4380		
2014-05-06	1.4320		1.4320		
2014-05-05	1.4370		1.4370		
2014-04-30	1.4330		1.4330		
2014-04-29	1.4300		1.4300		
2014-04-28	1.4290		1.4290		
2014-04-25	1.4300		1.4300		
2014-04-24	1.4280		1.4280		
2014-04-23	1.4280		1.4280		
2014-04-22	1.4290		1.4290		
2014-04-21	1.4290		1.4290		
2014-04-18	1.4240		1.4240		
2014-04-17	1.4220		1.4220		
2014-04-16	1.4190		1.4190		
2014-04-15	1.4180		1.4180		
2014-04-14	1.4160		1.4160		
2014-04-11	1.4130		1.4130		
2014-04-10	1.4120		1.4120		
2014-04-09	1.4100		1.4100		
2014-04-08	1.4090		1.4090		
2014-04-04	1.4050		1.4050		
2014-04-03	1.4050		1.4050		
2014-04-02	1.4060		1.4060		
2014-04-01	1.4070		1.4070		
2014-03-31	1.4010		1.4010		
2014-03-28	1.3990		1.3990		
2014-03-27	1.3960		1.3960		
2014-03-26	1.4000		1.4000		
2014-03-25	1.4000		1.4000		
2014-03-24	1.4000		1.4000		
2014-03-21	1.4000		1.4000		
2014-03-20	1.3970		1.3970		
2014-03-19	1.3940		1.3940		
2014-03-18	1.3990		1.3990		
2014-03-17	1.4000		1.4000		
2014-03-14	1.3970		1.3970		
2014-03-13	1.3960		1.3960		
2014-03-12	1.3900		1.3900		
2014-03-11	1.3890		1.3890		
2014-03-10	1.3920		1.3920		
2014-03-07	1.3910		1.3910		
2014-03-06	1.3930		1.3930		
2014-03-05	1.3880		1.3880		
2014-03-04	1.3980		1.3980		
2014-03-03	1.3970		1.3970		
2014-02-28	1.4010		1.4010		
2014-02-27	1.4010		1.4010		
2014-02-26	1.3940		1.3940		
2014-02-25	1.3920		1.3920		
2014-02-24	1.3920		1.3920		
2014-02-21	1.3920		1.3920		
2014-02-20	1.3870		1.3870		
2014-02-19	1.3770		1.3770		
2014-02-18	1.3740		1.3740		
2014-02-17	1.3720		1.3720		
2014-02-14	1.3630		1.3630		
2014-02-13	1.3520		1.3520		
2014-02-12	1.3450		1.3450		
2014-02-11	1.3410		1.3410		
2014-02-10	1.3410		1.3410		
2014-02-07	1.3390		1.3390		
2014-01-30	1.3440		1.3440		
2014-01-29	1.3420		1.3420		
2014-01-28	1.3360		1.3360		
2014-01-27	1.3310		1.3310		
2014-01-24	1.3320		1.3320		
2014-01-23	1.3280		1.3280		
2014-01-22	1.3270		1.3270		
2014-01-21	1.3150		1.3150		
2014-01-20	1.3130		1.3130		
