2014-06-03	2.2350		5.0270		
2014-06-02	3.6240		4.6920		
2014-05-30	1.2051		5.2590		
2014-05-29	1.1854		5.3490		
2014-05-28	1.1584		5.3520		
2014-05-27	1.6213		5.3790		
2014-05-26	2.2427		5.1520		
2014-05-25	2.4180		4.5810		
2014-05-23	1.3683		4.5700		
2014-05-22	1.1916		4.4770		
2014-05-21	1.2065		4.4770		
2014-05-20	1.2076		4.4670		
2014-05-19	1.1988		4.4510		
2014-05-18	2.3977		4.4560		
2014-05-16	1.1977		4.4650		
2014-05-15	1.1909		4.4690		
2014-05-14	1.1895		4.4760		
2014-05-13	1.1770		4.4660		
2014-05-12	1.2087		4.4480		
2014-05-11	2.4133		4.3680		
2014-05-09	1.2056		4.2800		
2014-05-08	1.2031		4.2360		
2014-05-07	1.1713		4.1940		
2014-05-06	1.1441		4.1880		
2014-05-05	1.0630		4.1910		
2014-05-04	4.5007		4.2310		
2014-04-30	1.1616		4.2710		
2014-04-29	1.1494		4.2740		
2014-04-28	1.1356		4.2740		
2014-04-27	2.2480		4.2700		
2014-04-25	1.1495		4.2730		
2014-04-24	1.1765		4.2460		
2014-04-23	1.1676		4.2060		
2014-04-22	1.1497		4.1560		
2014-04-21	1.1273		4.1320		
2014-04-20	2.2552		4.1290		
2014-04-18	1.0986		4.1160		
2014-04-17	1.1039		4.1260		
2014-04-16	1.0747		4.1280		
2014-04-15	1.1061		4.0930		
2014-04-14	1.1213		4.0940		
2014-04-13	2.2324		4.0410		
2014-04-11	1.1160		3.9410		
2014-04-10	1.1075		3.8900		
2014-04-09	1.0110		3.8650		
2014-04-08	1.1077		3.9400		
2014-04-07	3.0713		4.1890		
2014-04-04	1.0216		4.4090		
2014-04-03	1.0613		4.5520		
2014-04-02	1.1496		4.6350		
2014-04-01	1.5659		4.6680		
2014-03-31	0.9079		4.4680		
2014-03-30	2.5686		4.6890		
2014-03-28	1.2846		4.6150		
