2014-06-03	0.5561		4.6980		4.6980		
2014-06-02	3.3338		5.0690		4.9480		
2014-05-30	2.9711		5.0790		4.9480		
2014-05-29	1.0535		4.1090		4.1090		
2014-05-28	1.0951		4.1360		4.1360		
2014-05-27	1.2673		4.1560		4.1560		
2014-05-26	1.1250		4.0610		4.0610		
2014-05-25	2.2284		4.0370		4.0370		
2014-05-23	1.1113		4.0720		4.0370		
2014-05-22	1.1059		4.5730		4.5730		
2014-05-21	1.1330		4.5720		4.5720		
2014-05-20	1.0855		4.6070		4.6070		
2014-05-19	1.0772		4.6290		4.6290		
2014-05-18	2.2959		4.6590		4.6590		
2014-05-16	2.0722		4.6100		4.6590		
2014-05-15	1.1046		4.1040		4.1040		
2014-05-14	1.2004		4.1460		4.1460		
2014-05-13	1.1266		4.1430		4.1430		
2014-05-12	1.1348		4.1670		4.1670		
2014-05-11	2.2023		4.1730		3.4510		
2014-05-09	1.1021		4.2190		4.1710		
2014-05-08	1.1856		4.2410		4.3210		
2014-05-07	1.1941		4.2200		4.2750		
2014-05-06	1.1721		4.1920		4.1920		
2014-05-05	1.1475		4.1290		4.1290		
2014-05-04	4.5793		4.0760		4.0380		
2014-04-30	1.1415		3.9570		4.0380		
2014-04-29	1.0501		3.9480		3.9480		
2014-04-28	1.0469		6.7810		6.7810		
2014-04-27	2.1868		6.8400		6.8400		
2014-04-25	1.0956		6.9050		6.8400		
2014-04-24	1.0687		7.0020		7.0020		
2014-04-23	1.1237		7.5270		7.5270		
2014-04-22	6.4826		7.6210		7.6210		
2014-04-21	1.1611		4.9160		4.9160		
2014-04-20	2.3116		5.0060		5.0060		
2014-04-18	1.2816		5.1860		5.0060		
2014-04-17	2.0742		5.2070		5.2070		
2014-04-16	1.3042		4.7920		4.7920		
2014-04-15	1.2957		5.0980		5.0980		
2014-04-14	1.3335		5.4310		5.1590		
2014-04-13	2.6574		5.3970		5.5250		
2014-04-11	1.3209		5.3350		5.5250		
2014-04-10	1.2777		5.3090		5.3090		
2014-04-09	1.8918		5.3340		5.3340		
2014-04-08	1.9346		5.0300		5.0300		
2014-04-07	3.8066		4.8470		4.8470		
2014-04-04	1.2706		4.9610		4.8560		
2014-04-03	1.3265		4.9940		4.9940		
2014-04-02	1.3090		4.9810		4.9810		
2014-04-01	1.5821		5.0180		5.0180		
2014-03-31	1.3493		4.8920		4.8920		
2014-03-30	2.6763		4.8840		4.8840		
2014-03-28	1.3341		4.8320		4.8840		
2014-03-27	1.3017		4.8650		4.8650		
2014-03-26	1.3807		4.8860		4.8860		
2014-03-25	1.3397		4.9060		4.9060		
2014-03-24	1.3340		4.9480		4.9480		
2014-03-23	2.5769		4.9790		4.9790		
2014-03-21	1.3975		5.1420		4.9790		
2014-03-20	1.3424		5.1650		5.1650		
2014-03-19	1.4185		5.2200		5.2200		
2014-03-18	1.4196		5.2320		5.2320		
2014-03-17	1.3941		5.2380		5.2380		
2014-03-16	2.8888		5.2600		5.2600		
2014-03-14	1.4425		5.2560		5.2600		
2014-03-13	1.4481		5.2540		5.2540		
2014-03-12	1.4419		5.2440		5.2440		
2014-03-11	1.4293		5.2350		5.2350		
2014-03-10	1.4366		5.2440		5.2440		
2014-03-09	2.8818		5.2570		5.2570		
2014-03-07	1.4393		5.2670		5.2570		
2014-03-06	1.4278		5.2720		5.2720		
2014-03-05	1.4249		5.2760		5.2760		
2014-03-04	1.4459		5.2820		5.2820		
2014-03-03	1.4618		5.2720		5.2720		
2014-03-02	2.9020		5.2660		5.2660		
2014-02-28	1.4481		5.2930		5.2660		
2014-02-27	1.4361		5.3070		5.3070		
2014-02-26	1.4354		5.3810		5.3810		
2014-02-25	1.4273		5.4430		5.4430		
2014-02-24	1.4495		5.5150		5.5150		
2014-02-23	2.9550		5.5790		5.5790		
2014-02-21	1.4739		5.6690		5.5790		
2014-02-20	1.5790		5.7140		5.7140		
2014-02-19	1.5536		5.6930		5.6930		
2014-02-18	1.5659		5.6900		5.6900		
2014-02-17	1.5724		5.6780		5.6780		
2014-02-16	3.1263		5.6680		5.6680		
2014-02-14	1.5610		5.6940		5.6680		
2014-02-13	1.5391		5.7080		5.6420		
2014-02-12	1.5473		5.7370		5.6500		
2014-02-11	1.5434		5.7620		5.6520		
2014-02-10	1.5534		5.7890		5.6700		
2014-02-09	3.1763		5.8110		5.7960		
2014-02-07	1.5880		5.8180		5.7960		
2014-02-06	11.156		5.8180		5.7280		
2014-01-30	1.5822		5.6380		5.7280		
2014-01-29	1.5390		5.6180		5.6180		
2014-01-28	1.4983		1.4983		5.5740		
2014-01-27	1.5291		5.5890		5.5890		
2014-01-26	3.1099		5.5940		5.5940		
2014-01-24	1.5542		5.5730		5.5940		
