2014-06-03	0.8710		3.2560		
2014-06-02	2.6158		3.2630		
2014-05-30	0.8697		3.6990		
2014-05-29	0.8956		3.6840		
2014-05-28	0.8923		3.6800		
2014-05-27	0.8853		3.6650		
2014-05-26	1.7094		3.6430		
2014-05-25	1.7143		3.1510		
2014-05-23	0.8420		3.1350		
2014-05-22	0.8882		3.1320		
2014-05-21	0.8634		3.4510		
2014-05-20	0.8454		3.4360		
2014-05-19	0.7962		3.4050		
2014-05-18	1.6850		3.4440		
2014-05-16	0.8371		3.4450		
2014-05-15	1.4804		3.4780		
2014-05-14	0.8356		3.1460		
2014-05-13	0.7874		3.1860		
2014-05-12	0.8691		3.2600		
2014-05-11	1.6861		3.2570		
2014-05-09	0.8983		3.3680		
2014-05-08	0.8638		3.3940		
2014-05-07	0.9100		3.4390		
2014-05-06	0.9253		4.2990		
2014-05-05	0.8626		4.3230		
2014-05-04	3.7860		4.5670		
2014-04-30	2.4992		4.5920		
2014-04-29	0.9693		3.7290		
2014-04-28	1.3110		4.5580		
2014-04-27	1.9276		4.3520		
2014-04-25	0.9588		4.3310		
2014-04-24	0.9460		4.3210		
2014-04-23	0.9085		4.3180		
2014-04-22	2.4963		4.3470		
2014-04-21	0.9337		3.5030		
2014-04-20	1.8889		3.5120		
2014-04-18	0.9402		3.4910		
2014-04-17	0.9406		3.4800		
2014-04-16	0.9606		3.4720		
2014-04-15	0.9395		3.4640		
2014-04-14	0.9512		3.4730		
2014-04-13	1.8492		3.4970		
2014-04-11	0.9194		3.5730		
2014-04-10	0.9265		3.6090		
2014-04-09	0.9460		3.6010		
2014-04-08	0.9550		3.6030		
2014-04-07	2.9868		3.6280		
2014-04-04	0.9853		4.8390		
2014-04-03	0.9110		4.8190		
2014-04-02	0.9501		4.8560		
2014-04-01	1.0019		4.8750		
2014-03-31	3.2492		4.8560		
2014-03-30	1.9667		4.4750		
2014-03-28	0.9478		4.4400		
2014-03-27	0.9784		4.4560		
2014-03-26	0.9845		4.3840		
2014-03-25	0.9685		4.3970		
2014-03-24	2.5502		5.0030		
2014-03-23	1.9033		4.1500		
2014-03-21	0.9757		4.1620		
2014-03-20	0.8470		4.1550		
2014-03-19	1.0089		5.1760		
2014-03-18	2.0780		5.1570		
2014-03-17	0.9865		4.5540		
2014-03-16	1.9244		5.6260		
2014-03-14	0.9624		5.6250		
2014-03-13	2.7184		5.6280		
2014-03-12	0.9751		4.6670		
2014-03-11	0.9752		4.6560		
2014-03-10	2.9424		4.6420		
2014-03-09	1.9226		3.5340		
2014-03-07	0.9681		3.4640		
2014-03-06	0.9658		3.4210		
2014-03-05	0.9546		3.3200		
2014-03-04	0.9490		3.4220		
2014-03-03	0.9017		3.4190		
2014-03-02	1.7926		3.5610		
2014-02-28	0.8878		3.8180		
2014-02-27	0.7783		4.9870		
2014-02-26	1.1442		5.8300		
2014-02-25	0.9428		5.8180		
2014-02-24	1.1659		5.8580		
2014-02-23	2.2664		5.7810		
2014-02-21	3.0367		5.7830		
2014-02-20	2.3115		4.7370		
2014-02-19	1.1235		4.1060		
2014-02-18	1.0140		4.1810		
2014-02-17	1.0277		4.3060		
2014-02-16	2.2688		4.4110		
2014-02-14	1.1314		4.5780		
2014-02-13	1.1521		4.6600		
2014-02-12	1.2608		4.7060		
2014-02-11	1.2451		4.6940		
2014-02-10	1.2213		4.6900		
2014-02-09	2.5739		4.7000		
2014-02-07	1.2816		4.6470		
2014-02-06	8.6694		4.6240		
2014-01-30	1.2392		5.2980		
2014-01-29	1.2400		4.9540		
2014-01-28	1.2350		4.3750		
2014-01-27	1.5111		4.3880		
2014-01-26	2.4370		4.2540		
2014-01-24	2.2387		4.3060		
