2014-06-03	0.9906		0.9906		
2014-05-30	0.9948		0.9948		
2014-05-29	0.9938		0.9938		
2014-05-28	0.9966		0.9966		
2014-05-27	0.9847		0.9847		
2014-05-26	0.9862		0.9862		
2014-05-23	0.9766		0.9766		
2014-05-22	0.9701		0.9701		
2014-05-21	0.9691		0.9691		
2014-05-20	0.9621		0.9621		
2014-05-19	0.9618		0.9618		
2014-05-16	0.9674		0.9674		
2014-05-15	0.9696		0.9696		
2014-05-14	0.9782		0.9782		
2014-05-13	0.9787		0.9787		
2014-05-12	0.9798		0.9798		
2014-05-09	0.9705		0.9705		
2014-05-08	0.9766		0.9766		
2014-05-07	0.9784		0.9784		
2014-05-06	0.9882		0.9882		
2014-05-05	0.9861		0.9861		
2014-04-30	0.9828		0.9828		
2014-04-29	0.9756		0.9756		
2014-04-28	0.9642		0.9642		
2014-04-25	0.9763		0.9763		
2014-04-24	0.9881		0.9881		
2014-04-23	0.9914		0.9914		
2014-04-22	0.9926		0.9926		
2014-04-21	0.9964		0.9964		
2014-04-18	0.9999		0.9999		
2014-04-17	0.9993		0.9993		
2014-04-16	1.0015		
2014-04-15	1.0022		
2014-04-14	1.0067		1.0067		
2014-04-11	1.0073		1.0073		
2014-04-10	1.0060		1.0060		
2014-04-09	1.0045		1.0045		
2014-04-08	1.0030		1.0030		
2014-04-04	0.9940		0.9940		
2014-04-03	0.9909		0.9909		
2014-04-02	0.9909		0.9909		
2014-03-28	0.9871		0.9871		
2014-03-21	0.9968		0.9968		
2014-03-14	1.0005		1.0005		
2014-03-13	1.0017		1.0017		
2014-03-12	0.9991		0.9991		
2014-03-07	0.9995		0.9995		
2014-03-06	1.0000		1.0000		
2014-03-05	1.0000		1.0000		
