2014-06-03	1.0623		3.9780		3.9780		
2014-06-02	3.1021		3.9640		3.9640		
2014-05-30	1.1915		3.9610		3.9610		
2014-05-29	1.0693		3.8730		3.8730		
2014-05-28	1.0565		3.8510		3.8510		
2014-05-27	1.0362		3.8340		3.8340		
2014-05-26	1.0311		3.8280		3.8280		
2014-05-25	2.0659		3.8220		3.8220		
2014-05-23	1.0290		3.8270		3.8270		
2014-05-22	1.0290		3.8300		3.8300		
2014-05-21	1.0244		3.8310		3.8310		
2014-05-20	1.0248		3.8290		3.8290		
2014-05-19	1.0213		3.8400		3.8400		
2014-05-18	2.0751		3.8290		3.8290		
2014-05-16	1.0336		3.8780		3.8780		
2014-05-15	1.0314		3.9030		3.9030		
2014-05-14	1.0203		3.9270		3.9270		
2014-05-13	1.0454		3.9610		3.9610		
2014-05-12	1.0010		4.7490		4.7490		
2014-05-11	2.1647		4.8280		
2014-05-09	1.0811		4.8740		4.8740		
2014-05-08	1.0759		4.8890		4.8890		
2014-05-07	1.0827		4.9070		4.9070		
2014-05-06	2.4936		4.9240		4.9240		
2014-05-05	1.1457		4.1710		4.1710		
2014-05-04	4.4657		4.1540		
2014-04-30	1.1141		4.1590		4.1590		
2014-04-29	1.1119		4.1660		4.1660		
2014-04-28	1.1139		4.1640		4.1640		
2014-04-27	2.2336		4.1610		
2014-04-25	1.1097		4.1560		4.1560		
2014-04-24	1.1323		4.1540		4.1540		
2014-04-23	1.1263		4.1370		4.1370		
2014-04-22	1.1091		4.1170		4.1170		
2014-04-21	1.1086		4.0990		4.0990		
2014-04-20	2.2228		4.0860		4.0860		
2014-04-18	1.1075		4.0810		4.0810		
2014-04-17	1.1005		4.0530		4.0530		
2014-04-16	1.0896		3.9910		3.9910		
2014-04-15	1.0756		3.9490		3.9490		
2014-04-14	1.0843		3.9190		3.9190		
2014-04-13	2.2145		3.8830		3.8830		
2014-04-11	1.0561		3.7860		3.7860		
2014-04-10	0.9859		4.4140		4.4140		
2014-04-09	1.0127		4.4810		4.4810		
