2014-05-09	1.2752	  1.2752	  
2014-05-08	1.2750	  1.2750	  
2014-05-07	1.2746	  1.2746	  
2014-05-06	1.2744	  1.2744	  
2014-05-05	1.2733	  1.2733	  
2014-04-30	1.2731	  1.2731	  
2014-04-29	1.2721	  1.2721	  
2014-04-28	1.2714	  1.2714	  
2014-04-25	1.2716	  1.2716	  
2014-04-24	1.2722	  1.2722	  
2014-04-23	1.2717	  1.2717	  
2014-04-22	1.2718	  1.2718	  
2014-04-21	1.2715	  1.2715	  
2014-04-18	1.2711	  1.2711	  
2014-04-17	1.2709	  1.2709	  
2014-04-16	1.2690	  1.2690	  
2014-04-15	1.2687	  1.2687	  
2014-04-14	1.2678	  1.2678	  
2014-04-11	1.2666	  1.2666	  
2014-04-10	1.2651	  1.2651	  
2014-04-09	1.2646	  1.2646	  
2014-04-08	1.2636	  1.2636	  
2014-04-04	1.2632	  1.2632	  
2014-04-03	1.2641	  1.2641	  
2014-04-02	1.2645	  1.2645	  
2014-04-01	1.2640	  1.2640	  
2014-03-31	1.2641	  1.2641	  
2014-03-28	1.2638	  1.2638	  
2014-03-27	1.2636	  1.2636	  
2014-03-26	1.2639	  1.2639	  
2014-03-25	1.2637	  1.2637	  
2014-03-24	1.2638	  1.2638	  
2014-03-21	1.2639	  1.2639	  
2014-03-20	1.2632	  1.2632	  
2014-03-19	1.2630	  1.2630	  
2014-03-18	1.2658	  1.2658	  
2014-03-17	1.2703	  1.2703	  
2014-03-14	1.2662	  1.2662	  
2014-03-13	1.2647	  1.2647	  
2014-03-12	1.2634	  1.2634	  
2014-03-11	1.2626	  1.2626	  
2014-03-10	1.2623	  1.2623	  
2014-03-07	1.2616	  1.2616	  
2014-03-06	1.2607	  1.2607	  
2014-03-05	1.2613	  1.2613	  
2014-03-04	1.2654	  1.2654	  
2014-03-03	1.2672	  1.2672	  
2014-02-28	1.2673	  1.2673	  
2014-02-27	1.2656	  1.2656	  
2014-02-26	1.2627	  1.2627	  
2014-02-25	1.2617	  1.2617	  
2014-02-24	1.2602	  1.2602	  
2014-02-21	1.2609	  1.2609	  
2014-02-20	1.2598	  1.2598	  
2014-02-19	1.2580	  1.2580	  
2014-02-18	1.2604	  1.2604	  
2014-02-17	1.2610	  1.2610	  
2014-02-14	1.2610	  1.2610	  
2014-02-13	1.2601	  1.2601	  
2014-02-12	1.2600	  1.2600	  
2014-02-11	1.2594	  1.2594	  
2014-02-10	1.2585	  1.2585	  
2014-02-07	1.2578	  1.2578	  
2014-01-30	1.2560	  1.2560	  
2014-01-29	1.2558	  1.2558	  
2014-01-28	1.2521	  1.2521	  
2014-01-27	1.2522	  1.2522	  
2014-01-24	1.2504	  1.2504	  
2014-01-23	1.2522	  1.2522	  
2014-01-22	1.2516	  1.2516	  
2014-01-21	1.2519	  1.2519	  
2014-01-20	1.2505	  1.2505	  
2014-01-17	1.2498	  1.2498	  
2014-01-16	1.2497	  1.2497	  
2014-01-15	1.2498	  1.2498	  
2014-01-14	1.2499	  1.2499	  
2014-01-13	1.2494	  1.2494	  
2014-01-10	1.2480	  1.2480	  
2014-01-09	1.2473	  1.2473	  
2014-01-08	1.2470	  1.2470	  
2014-01-07	1.2464	  1.2464	  
2014-01-06	1.2462	  1.2462	  
2014-01-03	1.2463	  1.2463	  
2014-01-02	1.2458	  1.2458	  
2013-12-31	1.2455	  1.2455	  
2013-12-30	1.2479	  1.2479	  
2013-12-27	1.2481	  1.2481	  
2013-12-26	1.2479	  1.2479	  
2013-12-25	1.2469	  1.2469	  
2013-12-24	1.2471	  1.2471	  
2013-12-23	1.2469	  1.2469	  
2013-12-20	1.2465	  1.2465	  
2013-12-19	1.2472	  1.2472	  
2013-12-18	1.2563	  1.2563	  
2013-12-17	1.2568	  1.2568	  
2013-12-16	1.2532	  1.2532	  
2013-12-13	1.2530	  1.2530	  
2013-12-12	1.2534	  1.2534	  
2013-12-11	1.2537	  1.2537	  
2013-12-10	1.2543	  1.2543	  
2013-12-09	1.2535	  1.2535	  
2013-12-06	1.2540	  1.2540	  
2013-12-05	1.2534	  1.2534	  
2013-12-04	1.2541	  1.2541	  
2013-12-03	1.2525	  1.2525	  
2013-12-02	1.2529	  1.2529	  
2013-11-29	1.2531	  1.2531	  
2013-11-28	1.2517	  1.2517	  
2013-11-27	1.2513	  1.2513	  
2013-11-26	1.2522	  1.2522	  
2013-11-25	1.2530	  1.2530	  
2013-11-22	1.2529	  1.2529	  
2013-11-21	1.2603	  1.2603	  
2013-11-20	1.2602	  1.2602	  
2013-11-19	1.2606	  1.2606	  
2013-11-18	1.2629	  1.2629	  
2013-11-15	1.2649	  1.2649	  
2013-11-14	1.2669	  1.2669	  
2013-11-13	1.2688	  1.2688	  
2013-11-12	1.2684	  1.2684	  
2013-11-11	1.2704	  1.2704	  
2013-11-08	1.2703	  1.2703	  
2013-11-07	1.2717	  1.2717	  
2013-11-06	1.2731	  1.2731	  
2013-11-05	1.2742	  1.2742	  
2013-11-04	1.2747	  1.2747	  
2013-11-01	1.2738	  1.2738	  
2013-10-31	1.2727	  1.2727	  
2013-10-30	1.2743	  1.2743	  
2013-10-29	1.2745	  1.2745	  
2013-10-28	1.2751	  1.2751	  
2013-10-25	1.2771	  1.2771	  
2013-10-24	1.2805	  1.2805	  
2013-10-23	1.2837	  1.2837	  
2013-10-22	1.2867	  1.2867	  
2013-10-21	1.2880	  1.2880	  
2013-10-18	1.2859	  1.2859	  
2013-10-17	1.2847	  1.2847	  
2013-10-16	1.2875	  1.2875	  
2013-10-15	1.2891	  1.2891	  
2013-10-14	1.2880	  1.2880	  
2013-10-11	1.2906	  1.2906	  
2013-10-10	1.2889	  1.2889	  
2013-10-09	1.2903	  1.2903	  
2013-10-08	1.2886	  1.2886	  
2013-09-30	1.2847	  1.2847	  
2013-09-27	1.2827	  1.2827	  
2013-09-26	1.2833	  1.2833	  
2013-09-25	1.2866	  1.2866	  
2013-09-24	1.2871	  1.2871	  
2013-09-23	1.2895	  1.2895	  
2013-09-18	1.2887	  1.2887	  
2013-09-17	1.2877	  1.2877	  
2013-09-16	1.2888	  1.2888	  
2013-09-13	1.2904	  1.2904	  
2013-09-12	1.2940	  1.2940	  
2013-09-11	1.2921	  1.2921	  
2013-09-10	1.2900	  1.2900	  
2013-09-09	1.2880	  1.2880	  
2013-09-06	1.2856	  1.2856	  
2013-09-05	1.2839	  1.2839	  
2013-09-04	1.2834	  1.2834	  
2013-09-03	1.2816	  1.2816	  
2013-09-02	1.2813	  1.2813	  
2013-08-30	1.2819	  1.2819	  
2013-08-29	1.2807	  1.2807	  
2013-08-28	1.2796	  1.2796	  
2013-08-27	1.2796	  1.2796	  
2013-08-26	1.2785	  1.2785	  
2013-08-23	1.2770	  1.2770	  
2013-08-22	1.2768	  1.2768	  
2013-08-21	1.2785	  1.2785	  
2013-08-20	1.2781	  1.2781	  
2013-08-19	1.2813	  1.2813	  
2013-08-16	1.2797	  1.2797	  
2013-08-15	1.2813	  1.2813	  
2013-08-14	1.2804	  1.2804	  
2013-08-13	1.2862	  1.2862	  
2013-08-12	1.2869	  1.2869	  
2013-08-09	1.2840	  1.2840	  
2013-08-08	1.2829	  1.2829	  
2013-08-07	1.2878	  1.2878	  
2013-08-06	1.2904	  1.2904	  
2013-08-05	1.2912	  1.2912	  
2013-08-02	1.2931	  1.2931	  
2013-08-01	1.2920	  1.2920	  
2013-07-31	1.2904	  1.2904	  
2013-07-30	1.2908	  1.2908	  
2013-07-29	1.2907	  1.2907	  
2013-07-26	1.2928	  1.2928	  
2013-07-25	1.2906	  1.2906	  
2013-07-24	1.2915	  1.2915	  
2013-07-23	1.2929	  1.2929	  
2013-07-22	1.2947	  1.2947	  
2013-07-19	1.2954	  1.2954	  
2013-07-18	1.2989	  1.2989	  
2013-07-17	1.3021	  1.3021	  
2013-07-16	1.3031	  1.3031	  
2013-07-15	1.3029	  1.3029	  
2013-07-12	1.3051	  1.3051	  
2013-07-11	1.3071	  1.3071	  
2013-07-10	1.3083	  1.3083	  
2013-07-09	1.3093	  1.3093	  
2013-07-08	1.3097	  1.3097	  
2013-07-05	1.3101	  1.3101	  
2013-07-04	1.3083	  1.3083	  
2013-07-03	1.3057	  1.3057	  
2013-07-02	1.3042	  1.3042	  
2013-07-01	1.3030	  1.3030	  
2013-06-28	1.3021	  1.3021	  
2013-06-27	1.3002	  1.3002	  
2013-06-26	1.2962	  1.2962	  
2013-06-25	1.2866	  1.2866	  
2013-06-24	1.2894	  1.2894	  
2013-06-21	1.2949	  1.2949	  
2013-06-20	1.2965	  1.2965	  
2013-06-19	1.3055	  1.3055	  
2013-06-18	1.3133	  1.3133	  
