2014-06-03	0.9179		3.3493		3.8000		
2014-06-02	2.7533		5.6574		3.8080		
2014-05-30	0.9178		5.5110		3.8080		
2014-05-29	1.0054		5.4840		3.8840		
2014-05-28	0.8289		5.3866		3.8790		
2014-05-27	5.3444		5.3960		3.8520		
2014-05-26	0.7162		3.0370		3.2810		
2014-05-25	1.7569		3.0885		3.3120		
2014-05-23	0.8658		3.0907		3.3120		
2014-05-22	0.8183		3.0980		3.3470		
2014-05-21	0.8465		3.1360		3.3620		
2014-05-20	0.8203		3.1560		3.3750		
2014-05-19	0.8153		3.1940		3.3940		
2014-05-18	1.7612		3.2277		3.4100		
2014-05-16	0.8799		3.2528		3.4100		
2014-05-15	0.8908		3.2584		3.4290		
2014-05-14	0.8851		3.2587		3.4320		
2014-05-13	0.8931		3.2990		3.4330		
2014-05-12	0.8801		3.3436		3.4400		
2014-05-11	1.8093		3.3924		
2014-05-09	0.8905		3.4642		3.4510		
2014-05-08	0.8914		3.5075		3.4830		
2014-05-07	0.9624		3.5504		3.4930		
2014-05-06	0.9786		3.5560		3.4940		
2014-05-05	0.9737		3.5480		3.4910		
2014-05-04	3.8942		3.5375		3.9810		
2014-04-30	0.9731		3.5018		3.9810		
2014-04-29	0.9640		3.4890		4.0550		
2014-04-28	0.9530		3.4900		4.0800		
2014-04-27	1.9442		3.4829		4.0960		
2014-04-25	0.9466		3.4389		4.0960		
2014-04-24	0.9348		3.4281		4.1420		
2014-04-23	0.9482		3.4158		4.1590		
2014-04-22	0.9660		3.3897		4.1740		
2014-04-21	0.9397		3.3800		4.1860		
2014-04-20	1.8599		3.3903		4.2010		
2014-04-18	0.9259		3.4433		4.2010		
2014-04-17	0.9112		3.4758		4.2450		
2014-04-16	0.8981		3.5035		4.2620		
2014-04-15	0.9474		3.5410		4.2790		
2014-04-14	0.9595		4.8820		4.2870		
2014-04-13	1.9615		4.9155		4.3040		
2014-04-11	0.9883		4.9602		4.3040		
2014-04-10	0.9643		4.9867		4.4040		
2014-04-09	0.9699		5.7458		4.4430		
2014-04-08	3.5192		5.8020		4.4900		
2014-04-07	3.0711		4.5696		4.2450		
2014-04-04	1.0390		4.6465		4.2450		
2014-04-03	2.4201		4.6772		4.4980		
2014-04-02	1.0778		3.9718		5.0990		
2014-04-01	1.1557		3.9650		5.1480		
2014-03-31	1.0713		3.9127		5.1800		
2014-03-30	2.1471		3.9050		5.3310		
2014-03-28	1.0979		3.8696		5.3310		
2014-03-27	1.0674		3.8396		5.4800		
2014-03-26	1.0651		3.8273		5.5280		
2014-03-25	1.0550		3.8088		5.5960		
2014-03-24	1.0566		3.7832		5.6650		
2014-03-23	2.0791		3.8001		5.7330		
2014-03-21	1.0405		4.0083		5.7330		
2014-03-20	1.0437		4.1130		5.9450		
2014-03-19	1.0296		4.2253		6.0120		
2014-03-18	1.0059		4.3826		6.0810		
2014-03-17	1.0891		4.5343		6.1530		
2014-03-16	2.4783		4.7550		6.2120		
2014-03-14	1.2413		5.1609		6.2120		
2014-03-13	1.2591		5.3623		6.3290		
2014-03-12	1.3313		8.3712		6.3650		
2014-03-11	1.2969		8.4371		6.3960		
2014-03-10	1.5123		8.4912		6.4300		
2014-03-09	3.2567		8.8641		6.4330		
2014-03-07	1.6276		8.6974		
2014-03-06	7.0296		8.6033		6.4920		
2014-03-05	1.4577		5.6888		5.6930		
2014-03-04	1.4005		5.7559		5.7090		
2014-03-03	2.2276		5.8521		5.7370		
2014-03-02	2.9369		5.5136		5.6230		
2014-02-28	1.4471		5.6352		5.6230		
2014-02-27	1.4403		5.6997		5.6490		
2014-02-26	1.5864		5.7614		5.6710		
2014-02-25	1.5849		5.7472		5.6690		
2014-02-24	1.5784		5.7326		5.6690		
2014-02-23	3.1702		5.7164		5.6650		
2014-02-21	1.5707		5.6589		5.6650		
2014-02-20	1.5587		5.6524		5.6570		
2014-02-19	1.5592		5.6398		5.6550		
2014-02-18	1.5569		5.6416		5.6570		
2014-02-17	1.5473		5.6427		5.6620		
2014-02-16	3.0599		5.6377		5.6630		
2014-02-14	1.5583		5.6188		5.6630		
2014-02-13	1.5344		5.5948		5.6710		
2014-02-12	1.5628		5.6012		5.6720		
2014-02-11	1.5590		5.5928		5.6730		
2014-02-10	1.5376		5.5863		5.6730		
2014-02-09	3.0237		5.5911		5.6570		
2014-02-07	1.5122		5.6274		5.6570		
2014-02-06	10.826		5.6453		5.3070		
2014-01-30	1.6133		5.7361		5.3070		
2014-01-29	1.5763		5.6986		5.1980		
2014-01-28	1.5817		5.6985		5.2030		
2014-01-27	1.5522		5.7051		5.2110		
2014-01-26	3.1039		5.7076		5.1950		
2014-01-24	1.5733		5.7111		5.1950		
2014-01-23	1.5414		5.7067		5.1980		
2014-01-22	1.5761		5.7090		5.1990		
2014-01-21	1.5944		5.7069		5.1920		
2014-01-20	1.5570		5.6876		5.1830		
2014-01-19	3.1106		5.6130		5.1790		
2014-01-17	1.5648		5.4326		5.1790		
2014-01-16	1.5459		5.3225		5.1690		
2014-01-15	1.5721		5.2237		5.1680		
2014-01-14	1.5574		5.1219		5.1630		
2014-01-13	1.4138		5.0216		5.1490		
2014-01-12	2.7647		4.9301		5.0570		
2014-01-10	1.3537		4.3582		5.0570		
2014-01-09	1.3563		4.1248		5.0030		
2014-01-08	1.3769		4.2580		4.9830		
2014-01-07	1.3650		4.3831		4.9690		
2014-01-06	1.2383		4.4280		4.9560		
2014-01-05	1.6679		4.5293		4.9590		
2014-01-03	0.9061		5.2778		4.9590		
2014-01-02	1.6119		5.6389		5.1180		
2014-01-01	1.6168		5.6041		
2013-12-31	1.4511		5.5569		5.0560		
2013-12-30	1.4326		5.5962		4.9990		
2013-12-29	3.1034		5.6432		4.9750		
2013-12-27	1.5985		5.6048		4.9750		
2013-12-26	1.5452		5.5919		4.8490		
2013-12-25	1.5263		5.5870		4.7950		
2013-12-24	1.5264		5.5913		4.7780		
2013-12-23	1.5227		5.5502		4.7210		
2013-12-22	3.0299		5.1250		4.6620		
2013-12-20	1.5736		4.8397		4.6620		
2013-12-19	1.5359		4.6575		4.4870		
2013-12-18	1.5345		4.4816		4.4380		
2013-12-17	1.4477		4.3434		4.3920		
2013-12-16	0.7071		4.2483		4.3410		
2013-12-15	2.4828		4.5385		4.3970		
2013-12-13	1.2241		4.5578		4.3970		
2013-12-12	1.1986		4.5852		4.3530		
2013-12-11	1.2695		4.6160		4.3120		
2013-12-10	1.2653		4.6127		4.2960		
2013-12-09	1.2636		4.6031		4.2760		
2013-12-08	2.5199		4.5937		4.2550		
2013-12-06	1.2766		4.5648		4.2550		
2013-12-05	1.2577		4.5619		4.2020		
2013-12-04	1.2631		4.4954		4.1870		
2013-12-03	1.2469		4.5644		4.1730		
2013-12-02	1.2457		4.4823		4.1480		
2013-12-01	2.4644		4.3902		4.1350		
2013-11-29	1.2711		4.2469		4.1350		
2013-11-28	1.1302		4.1437		4.0950		
2013-11-27	1.3953		4.1603		4.0950		
2013-11-26	1.0895		4.0495		4.0630		
2013-11-25	1.0690		4.0285		4.0640		
2013-11-24	2.1897		4.0651		4.0610		
2013-11-22	1.0732		4.1036		4.0610		
2013-11-21	1.1620		4.1218		4.1160		
2013-11-20	1.1827		3.9750		4.1200		
2013-11-19	1.0492		3.9589		4.1250		
2013-11-18	1.1392		3.9904		4.1640		
2013-11-17	2.2636		3.9710		4.1850		
2013-11-15	1.1081		3.9350		4.1850		
2013-11-14	0.8805		3.9821		4.2670		
2013-11-13	1.1518		4.1190		4.3230		
2013-11-12	1.1097		4.1181		4.3360		
2013-11-11	1.1020		4.0906		4.3570		
2013-11-10	2.1944		4.1119		4.3770		
2013-11-08	1.1985		4.1491		4.3770		
2013-11-07	1.1431		4.1317		4.4350		
2013-11-06	1.1500		4.1268		4.4750		
2013-11-05	1.0569		4.1242		4.4790		
2013-11-04	1.1430		4.1476		4.5020		
2013-11-03	2.2657		4.0953		4.5150		
2013-11-01	1.1652		4.2019		4.5150		
2013-10-31	1.1337		4.2283		4.5590		
2013-10-30	1.1450		4.2606		4.5780		
2013-10-29	1.1017		4.2991		4.5970		
2013-10-28	1.0427		4.4256		4.6350		
2013-10-27	2.4702		4.5627		4.6990		
2013-10-25	1.2157		4.6657		4.6990		
2013-10-24	1.1957		4.7263		4.7250		
2013-10-23	1.2189		4.7837		4.7310		
2013-10-22	1.3443		4.8038		4.7400		
2013-10-21	1.3055		4.7630		4.7280		
2013-10-20	2.6679		4.7368		4.7270		
2013-10-18	1.3319		4.6396		4.7270		
2013-10-17	1.3058		4.6519		4.7090		
2013-10-16	1.2573		4.7276		4.6980		
2013-10-15	1.2662		4.6886		4.6680		
2013-10-14	1.2551		4.7163		4.6550		
2013-10-13	2.4815		4.7411		4.6580		
2013-10-11	1.3556		4.8058		4.6580		
2013-10-10	1.4510		4.7782		4.6550		
2013-10-09	1.1824		4.7009		4.6320		
2013-10-08	1.3194		4.7636		4.6470		
2013-10-07	9.1190		4.7549		4.6480		
2013-09-30	1.3015		4.6786		4.6480		
2013-09-29	2.5903		4.6411		4.6190		
2013-09-27	1.2996		4.5804		4.6190		
2013-09-26	1.2416		4.5477		4.6080		
2013-09-25	1.2838		4.5453		4.6120		
2013-09-24	1.2559		4.5158		4.6110		
2013-09-23	1.2296		4.4684		4.6130		
2013-09-22	4.9477		4.4975		4.6150		
2013-09-18	1.2272		4.5672		4.6150		
2013-09-17	1.1650		4.6054		4.6320		
2013-09-16	1.2855		4.6669		4.6550		
2013-09-15	2.5433		4.6932		4.6630		
2013-09-13	1.2705		4.7043		4.6630		
2013-09-12	1.2676		4.7096		4.6940		
2013-09-11	1.3003		4.7119		4.7000		
2013-09-10	1.2830		4.6432		4.7050		
2013-09-09	1.3359		4.6701		4.7110		
2013-09-08	2.5647		4.6426		4.7080		
2013-09-06	1.2806		4.6335		4.7080		
2013-09-05	1.2721		4.6255		4.7410		
2013-09-04	1.1684		4.6236		4.7470		
