2014-06-03	0.4340		4.2560		4.2560		
2014-06-02	2.9721		4.6260		4.5060		
2014-05-30	2.8500		4.6370		4.5060		
2014-05-29	0.9323		3.6670		3.6670		
2014-05-28	0.9730		3.6940		3.6940		
2014-05-27	1.1442		3.7150		3.7150		
2014-05-26	1.0054		3.6210		3.6210		
2014-05-25	1.9873		3.5950		3.5950		
2014-05-23	0.9897		3.6300		3.5950		
2014-05-22	0.9843		4.1320		4.1320		
2014-05-21	1.0132		4.1300		4.1300		
2014-05-20	0.9642		4.1640		4.1640		
2014-05-19	0.9550		4.1850		4.1850		
2014-05-18	2.0548		4.2150		4.2150		
2014-05-16	1.9524		4.1660		4.2150		
2014-05-15	0.9812		3.6590		3.6590		
2014-05-14	1.0790		3.7020		3.7020		
2014-05-13	1.0029		3.6990		3.6990		
2014-05-12	1.0127		3.7180		3.7180		
2014-05-11	1.9612		3.7250		4.8170		
2014-05-09	0.9805		3.7710		3.7220		
2014-05-08	1.0630		3.7940		3.8650		
2014-05-07	1.0737		3.7730		3.8200		
2014-05-06	1.0400		3.7460		3.7460		
2014-05-05	1.0258		3.6930		3.6930		
2014-05-04	4.0971		3.6430		3.6060		
2014-04-30	1.0202		3.5300		3.6060		
2014-04-29	0.9389		3.5210		3.5210		
2014-04-28	0.9309		6.3490		6.3490		
2014-04-27	1.9457		6.4060		6.4060		
2014-04-25	0.9823		6.4710		6.4060		
2014-04-24	0.9525		6.5630		6.5630		
2014-04-23	1.0015		7.0840		7.0840		
2014-04-22	6.3634		7.1800		7.1800		
2014-04-21	1.0404		4.4750		4.4750		
2014-04-20	2.0705		4.5640		4.5640		
2014-04-18	1.1574		4.7450		4.5640		
2014-04-17	1.9530		4.7680		4.7680		
2014-04-16	1.1849		4.3530		4.3530		
2014-04-15	1.1757		4.6570		4.6570		
2014-04-14	1.2122		4.9900		4.7180		
2014-04-13	2.4163		4.9570		5.0850		
2014-04-11	1.2013		4.8950		5.0850		
2014-04-10	1.1577		4.8690		4.8690		
2014-04-09	1.7677		4.8940		4.8940		
2014-04-08	1.8152		4.5930		4.5930		
2014-04-07	3.4450		4.4080		4.4080		
2014-04-04	1.1516		4.5210		4.4170		
2014-04-03	1.2067		4.5510		4.5510		
2014-04-02	1.1894		4.5350		4.5350		
2014-04-01	1.4605		4.5690		4.5690		
2014-03-31	1.2278		4.4410		4.4410		
2014-03-30	2.4352		4.4330		4.4330		
2014-03-28	1.2093		4.3810		4.4330		
2014-03-27	1.1749		4.4160		4.4160		
2014-03-26	1.2555		4.4400		4.4400		
2014-03-25	1.2137		4.4610		4.4610		
2014-03-24	1.2127		4.5050		4.5050		
2014-03-23	2.3358		4.5370		4.5370		
2014-03-21	1.2755		4.6990		4.5370		
2014-03-20	1.2210		4.7230		4.7230		
2014-03-19	1.2974		4.7790		4.7790		
2014-03-18	1.2981		4.7910		4.7910		
2014-03-17	1.2726		4.7950		4.7950		
2014-03-16	2.6477		4.8180		4.8180		
2014-03-14	1.3216		4.8140		4.8180		
2014-03-13	1.3273		4.8130		4.8130		
2014-03-12	1.3204		4.8030		4.8030		
2014-03-11	1.3070		4.7940		4.7940		
2014-03-10	1.3160		4.8030		4.8030		
2014-03-09	2.6407		4.8160		4.8160		
2014-03-07	1.3193		4.8260		4.8160		
2014-03-06	1.3071		4.8300		4.8300		
2014-03-05	1.3035		4.8340		4.8340		
2014-03-04	1.3247		4.8390		4.8390		
2014-03-03	1.3399		4.8290		4.8290		
2014-03-02	2.6609		4.8240		4.8240		
2014-02-28	1.3260		4.8510		4.8240		
2014-02-27	1.3156		4.8650		4.8650		
2014-02-26	1.3135		4.9390		4.9390		
2014-02-25	1.3060		5.0010		5.0010		
2014-02-24	1.3293		5.0740		5.0740		
2014-02-23	2.7139		5.1370		5.1370		
2014-02-21	1.3524		5.2260		5.1370		
2014-02-20	1.4577		5.2720		5.2720		
2014-02-19	1.4316		5.2520		5.2520		
2014-02-18	1.4453		5.2500		5.2500		
2014-02-17	1.4509		5.2390		5.2390		
2014-02-16	2.8852		5.2280		5.2280		
2014-02-14	1.4402		5.2540		5.2280		
2014-02-13	1.4190		5.2680		5.2020		
2014-02-12	1.4270		5.2970		5.2100		
2014-02-11	1.4247		5.3220		5.2100		
2014-02-10	1.4303		5.3480		5.2210		
2014-02-09	2.9352		5.3710		5.3560		
2014-02-07	1.4672		5.3780		5.3560		
2014-02-06	10.313		5.3770		5.2890		
2014-01-30	1.4611		5.2000		5.2890		
2014-01-29	1.4207		5.1790		5.1790		
2014-01-28	1.3801		5.1330		5.1330		
2014-01-27	1.4086		5.1460		5.1460		
2014-01-26	2.8688		5.1510		5.1510		
2014-01-24	1.4327		5.1290		5.1510		
2014-01-23	1.4206		5.1180		5.1180		
2014-01-22	1.3339		5.1070		5.1070		
2014-01-21	1.4039		5.1600		5.1600		
2014-01-20	1.4182		5.1740		5.1740		
2014-01-19	2.8273		5.1900		5.1900		
2014-01-17	1.4109		5.2140		5.1900		
2014-01-16	1.3991		5.2260		5.2260		
2014-01-15	1.4369		5.2340		5.2340		
2014-01-14	1.4311		5.2720		5.2720		
2014-01-13	1.4482		5.3020		5.3020		
2014-01-12	2.8740		5.3290		5.3290		
2014-01-10	1.4339		5.3690		5.3290		
2014-01-09	1.4142		5.3880		5.3880		
2014-01-08	1.5094		5.4450		5.4260		
2014-01-07	1.4882		5.4600		5.4350		
2014-01-06	1.5004		5.4850		5.4850		
2014-01-05	2.9501		5.4980		5.4980		
2014-01-03	1.4708		5.6070		5.4980		
2014-01-02	1.5240		5.6620		5.6620		
2014-01-01	1.5385		5.5003		
2013-12-31	1.5350		5.5280		5.5390		
2013-12-30	1.5263		5.5330		5.5330		
2013-12-29	3.1593		5.5430		5.5430		
2013-12-27	1.5758		5.3580		5.5430		
2013-12-26	1.2136		5.2610		5.2610		
2013-12-25	1.5909		5.3340		5.3340		
2013-12-24	1.5454		5.1800		5.1800		
2013-12-23	1.5462		5.0890		5.0890		
2013-12-22	2.8036		4.9900		4.9900		
2013-12-20	1.3903		4.9020		4.9900		
2013-12-19	1.3535		4.8630		4.8630		
2013-12-18	1.2952		4.8470		4.8470		
2013-12-17	1.3709		4.8790		4.8790		
2013-12-16	1.3564		4.8610		4.8610		
2013-12-15	2.6343		4.8490		4.8490		
2013-12-13	1.3168		4.8670		4.8490		
2013-12-12	1.3222		4.8750		4.8750		
2013-12-11	1.3565		4.8700		4.8700		
2013-12-10	1.3373		4.8540		4.8540		
2013-12-09	1.3329		4.8450		4.8450		
2013-12-08	2.6676		4.8530		4.8530		
2013-12-06	1.3325		4.8630		4.8530		
2013-12-05	1.3137		4.8670		4.8670		
2013-12-04	1.3253		4.8510		4.8510		
2013-12-03	1.3191		4.8160		4.8160		
2013-12-02	1.3488		4.7690		4.7690		
2013-12-01	2.6872		4.7310		4.7310		
2013-11-29	1.3398		4.6680		4.7310		
2013-11-28	1.2830		4.6360		4.6360		
2013-11-27	1.2579		4.6310		4.6310		
2013-11-26	1.2300		4.6360		4.6360		
2013-11-25	1.2748		4.6530		4.6530		
2013-11-24	2.5666		4.6480		4.6480		
2013-11-22	1.2791		4.6370		4.6480		
2013-11-21	1.2731		4.6330		4.6330		
2013-11-20	1.2679		4.6170		4.6170		
2013-11-19	1.2620		4.6030		4.6030		
2013-11-18	1.2651		4.5960		4.5960		
2013-11-17	2.5458		4.6000		4.6000		
2013-11-15	1.2721		4.5710		4.6000		
2013-11-14	1.2418		4.5560		4.5560		
2013-11-13	1.2411		4.5780		4.5780		
2013-11-12	1.2485		4.6070		4.6070		
2013-11-11	1.2727		4.6300		4.6300		
2013-11-10	2.4911		4.6390		4.6390		
2013-11-08	1.2423		4.6890		4.6390		
2013-11-07	1.2846		4.7090		4.7090		
2013-11-06	1.2962		4.7080		4.7080		
2013-11-05	1.2932		4.6970		4.6970		
2013-11-04	1.2901		4.6680		4.6680		
2013-11-03	2.5870		4.6500		4.6500		
2013-11-01	1.2801		4.5310		4.6500		
2013-10-31	1.2825		4.4780		4.4780		
2013-10-30	1.2742		4.4540		4.4540		
2013-10-29	1.2392		4.4360		4.4360		
2013-10-28	1.2553		4.4290		4.4290		
2013-10-27	2.3581		4.4400		4.4400		
2013-10-25	1.1795		4.5770		4.4400		
2013-10-24	1.2366		4.6430		4.6430		
2013-10-23	1.2393		4.6830		4.6830		
2013-10-22	1.2246		4.7180		4.7180		
2013-10-21	1.2775		4.7590		4.7590		
2013-10-20	2.6195		4.7780		4.7780		
2013-10-18	1.3073		4.7860		4.7780		
2013-10-17	1.3127		4.7940		4.7940		
2013-10-16	1.3061		4.7860		4.7860		
2013-10-15	1.3033		4.8020		4.8020		
2013-10-14	1.3140		4.8360		4.8090		
2013-10-13	2.6345		4.8820		4.8120		
2013-10-11	1.3238		4.9700		4.8120		
2013-10-10	1.2971		5.0110		4.8060		
2013-10-09	1.3361		5.0650		4.8770		
2013-10-08	1.3689		5.0990		4.9960		
2013-10-07	9.8125		5.1170		5.0620		
2013-09-30	1.4049		5.0070		5.0620		
2013-09-29	2.8045		4.9540		4.9870		
2013-09-27	1.4009		4.8190		4.9870		
2013-09-26	1.3259		4.7520		4.8580		
2013-09-25	1.3543		4.7240		4.8310		
2013-09-24	1.3127		4.6820		4.6820		
2013-09-23	1.3033		4.6450		4.6450		
2013-09-22	5.0891		4.6120		4.5570		
2013-09-18	1.2738		4.5070		4.5570		
2013-09-17	1.2415		4.4680		4.4680		
2013-09-16	1.2407		4.4440		4.4440		
2013-09-15	2.4551		4.4280		4.4280		
2013-09-13	1.2256		4.4160		4.4280		
2013-09-12	1.2069		4.4100		4.4100		
2013-09-11	1.1989		4.4110		4.4110		
2013-09-10	1.1964		4.4180		4.4180		
2013-09-09	1.2089		4.4250		4.4250		
2013-09-08	2.4325		4.4330		4.4330		
2013-09-06	1.2147		4.4330		4.4330		
2013-09-05	1.2081		4.4670		4.4670		
