2014-06-03	0.7195		2.6670		2.6670		
2014-06-02	2.1162		2.6960		2.6960		
2014-05-30	0.8339		2.6970		2.6970		
2014-05-29	0.8337		2.6330		2.6330		
2014-05-28	0.6109		2.6190		2.6190		
2014-05-27	0.7762		2.7130		2.7130		
2014-05-26	0.7219		2.7090		2.7090		
2014-05-25	1.3954		2.7480		2.7480		
2014-05-23	0.7116		2.8170		2.8170		
2014-05-22	0.8060		2.8410		2.8410		
2014-05-21	0.7919		2.8280		2.8280		
2014-05-20	0.7690		2.8090		2.8090		
2014-05-19	0.7956		2.7770		2.7770		
2014-05-18	1.5287		2.8160		2.8160		
2014-05-16	0.7580		2.9090		2.9090		
2014-05-15	0.7805		6.1760		6.1760		
2014-05-14	0.7550		6.1740		7.0000		
2014-05-13	0.7084		6.2650		6.2650		
2014-05-12	0.8699		6.4180		6.4180		
2014-05-11	1.7067		6.3650		
2014-05-09	7.0241		6.4930		6.4930		
2014-05-08	0.7758		3.3400		3.3400		
2014-05-07	0.9296		3.4450		3.4450		
2014-05-06	1.0017		3.4690		3.4690		
2014-05-05	0.7686		3.4670		3.4670		
2014-05-04	3.9062		3.4870		3.4870		
2014-04-30	0.9771		2.9740		2.9740		
2014-04-29	0.9978		2.8780		2.8780		
2014-04-28	0.8069		2.7440		2.7440		
2014-04-27	1.4680		2.7070		2.7070		
2014-04-25	0.6750		2.7840		2.7840		
2014-04-24	0.7784		2.8560		2.8560		
2014-04-23	0.7924		2.9040		2.9040		
2014-04-22	0.7409		2.9960		2.9960		
2014-04-21	0.7368		3.1060		3.1060		
2014-04-20	1.6166		3.2090		3.2090		
2014-04-18	0.8121		3.4250		3.4250		
2014-04-17	0.8707		3.5310		3.5310		
2014-04-16	0.9687		3.6120		3.6120		
2014-04-15	0.9526		3.6510		3.6510		
2014-04-14	0.9338		3.6250		3.6250		
2014-04-13	2.0314		3.6280		3.6280		
2014-04-11	1.0141		3.5470		3.5470		
2014-04-10	1.0261		3.5080		3.5080		
2014-04-09	1.0430		3.4950		3.4950		
2014-04-08	0.9038		4.4610		4.4610		
2014-04-07	2.8154		3.9900		3.9900		
2014-04-04	0.9392		3.9250		3.9250		
2014-04-03	1.0013		3.8810		3.8810		
2014-04-02	2.8953		4.4680		4.4680		
2014-04-01	0.0000		3.4280		3.4280		
2014-03-31	0.9484		3.7820		3.7820		
2014-03-30	1.7428		3.7760		3.7760		
2014-03-28	0.8552		3.6500		3.6500		
2014-03-27	2.1265		3.5750		3.5750		
2014-03-26	0.9011		2.8440		2.8440		
2014-03-25	0.6798		2.7490		2.7490		
2014-03-24	0.9360		2.7710		2.7710		
2014-03-23	1.5012		2.6430		2.6430		
2014-03-21	0.7120		2.5370		2.5370		
2014-03-20	0.7249		2.5080		2.5080		
2014-03-19	0.7188		2.8190		2.8190		
2014-03-18	0.7205		4.3540		4.3540		
2014-03-17	0.6911		6.9430		6.9430		
2014-03-16	1.2975		6.8860		6.8860		
2014-03-14	0.6573		6.8070		6.8070		
2014-03-13	1.3211		6.7640		6.7640		
2014-03-12	3.6626		6.3660		6.3660		
2014-03-11	5.6868		4.7400		4.7400		
2014-03-10	0.5811		2.3230		2.3230		
2014-03-09	1.1463		3.4020		3.4020		
2014-03-07	0.5752		4.0400		4.0400		
2014-03-06	0.5572		4.3470		4.3470		
2014-03-05	0.5442		8.0310		8.0310		
2014-03-04	1.0508		7.9350		7.9350		
2014-03-03	2.6515		7.5080		7.5080		
2014-03-02	2.3699		6.3590		6.3590		
2014-02-28	1.1627		5.5900		5.5900		
2014-02-27	7.6235		5.2190		5.2190		
2014-02-26	0.3587		1.4170		1.4170		
2014-02-25	0.2320		1.3480		1.3480		
2014-02-24	0.4490		1.8260		1.8260		
2014-02-23	0.8952		2.3130		2.3130		
2014-02-21	0.4512		3.3180		3.3180		
2014-02-20	0.3306		3.8180		3.8180		
2014-02-19	0.2280		4.3730		4.3730		
2014-02-18	1.1480		4.9770		4.9770		
2014-02-17	1.3833		7.9210		7.9210		
2014-02-16	2.8229		7.8580		7.8580		
2014-02-14	1.4102		7.5700		7.5700		
2014-02-13	1.3938		7.4660		7.4660		
2014-02-12	1.3865		7.3100		7.3100		
2014-02-11	6.7934		7.1580		7.1580		
2014-02-10	1.2637		4.1870		4.1870		
2014-02-09	2.2694		4.0990		4.0990		
2014-02-07	1.2116		4.0570		4.0570		
2014-02-06	7.6642		3.9960		3.9960		
2014-01-30	1.0247		4.2740		4.2740		
2014-01-29	1.4029		4.3580		4.3580		
2014-01-28	1.2503		4.3750		4.3750		
2014-01-27	1.0862		4.3820		4.3820		
2014-01-26	2.2798		7.4050		7.4050		
2014-01-24	1.1534		7.5570		7.5570		
2014-01-23	1.1859		7.3070		7.3070		
2014-01-22	1.4340		6.9780		6.9780		
2014-01-21	1.2645		6.5170		6.5170		
2014-01-20	6.8829		6.0960		6.0960		
2014-01-19	2.5731		2.6730		2.6730		
2014-01-17	0.6735		1.9460		1.9460		
2014-01-16	0.5542		1.9930		1.9930		
2014-01-15	0.5498		1.9790		1.9790		
2014-01-14	0.4578		2.3450		2.3450		
2014-01-13	0.3189		2.7310		2.7310		
2014-01-12	1.1770		3.0760		3.0760		
2014-01-10	0.7653		3.2940		3.2940		
