2014-05-30	1.2590		1.2590		
2014-05-29	1.2560		1.2560		
2014-05-28	1.2580		1.2580		
2014-05-27	1.2640		1.2640		
2014-05-26	1.2640		1.2640		
2014-05-23	1.2600		1.2600		
2014-05-22	1.2450		1.2450		
2014-05-21	1.2230		1.2230		
2014-05-20	1.2230		1.2230		
2014-05-19	1.2110		1.2110		
2014-05-16	1.2060		1.2060		
2014-05-15	1.2200		1.2200		
2014-05-14	1.2160		1.2160		
2014-05-13	1.2090		1.2090		
2014-05-12	1.1870		1.1870		
2014-05-09	1.1540		1.1540		
2014-05-08	1.1620		1.1620		
2014-05-07	1.1780		1.1780		
2014-05-06	1.2140		1.2140		
2014-05-05	1.2210		1.2210		
2014-04-30	1.2050		1.2050		
2014-04-29	1.2180		1.2180		
2014-04-28	1.2150		1.2150		
2014-04-25	1.2570		1.2570		
2014-04-24	1.2780		1.2780		
2014-04-23	1.2850		1.2850		
2014-04-22	1.2960		1.2960		
2014-04-21	1.2920		1.2920		
2014-04-18	1.2900		1.2900		
2014-04-17	1.2900		1.2900		
2014-04-16	1.2660		1.2660		
2014-04-15	1.2590		1.2590		
2014-04-14	1.2790		1.2790		
2014-04-11	1.2890		1.2890		
2014-04-10	1.3140		1.3140		
2014-04-09	1.3160		1.3160		
2014-04-08	1.2990		1.2990		
2014-04-04	1.3110		1.3110		
2014-04-03	1.3300		1.3300		
2014-04-02	1.3290		1.3290		
2014-04-01	1.3120		1.3120		
2014-03-31	1.2910		1.2910		
2014-03-28	1.2760		1.2760		
2014-03-27	1.2560		1.2560		
2014-03-26	1.2900		1.2900		
2014-03-25	1.2560		1.2560		
2014-03-24	1.2800		1.2800		
2014-03-21	1.2760		1.2760		
2014-03-20	1.2510		1.2510		
2014-03-19	1.2630		1.2630		
2014-03-18	1.2620		1.2620		
2014-03-17	1.2520		1.2520		
2014-03-14	1.2510		1.2510		
2014-03-13	1.2730		1.2730		
2014-03-12	1.2870		1.2870		
2014-03-11	1.2960		1.2960		
2014-03-10	1.2940		1.2940		
2014-03-07	1.3220		1.3220		
2014-03-06	1.3350		1.3350		
2014-03-05	1.3210		1.3210		
2014-03-04	1.3180		1.3180		
2014-03-03	1.3030		1.3030		
2014-02-28	1.3210		1.3210		
2014-02-27	1.3190		1.3190		
2014-02-26	1.3120		1.3120		
2014-02-25	1.2830		1.2830		
2014-02-24	1.3030		1.3030		
2014-02-21	1.3210		1.3210		
2014-02-20	1.3260		1.3260		
2014-02-19	1.3290		1.3290		
2014-02-18	1.3280		1.3280		
2014-02-17	1.3210		1.3210		
2014-02-14	1.3150		1.3150		
2014-02-13	1.3120		1.3120		
2014-02-12	1.3110		1.3110		
2014-02-11	1.3030		1.3030		
2014-02-10	1.2990		1.2990		
2014-02-07	1.2880		1.2880		
2014-01-30	1.2940		1.2940		
2014-01-29	1.3020		1.3020		
2014-01-28	1.2790		1.2790		
2014-01-27	1.2570		1.2570		
2014-01-24	1.2950		1.2950		
2014-01-23	1.3360		1.3360		
2014-01-22	1.3500		1.3500		
2014-01-21	1.3240		1.3240		
2014-01-20	1.3270		1.3270		
2014-01-17	1.3420		1.3420		
2014-01-16	1.3410		1.3410		
2014-01-15	1.3150		1.3150		
2014-01-14	1.3040		1.3040		
2014-01-13	1.3170		1.3170		
2014-01-10	1.3110		1.3110		
2014-01-09	1.3210		1.3210		
2014-01-08	1.3200		1.3200		
2014-01-07	1.3010		1.3010		
2014-01-06	1.3020		1.3020		
2014-01-03	1.3040		1.3040		
2014-01-02	1.3020		1.3020		
2013-12-31	1.2810		1.2810		
2013-12-30	1.2670		1.2670		
2013-12-27	1.2630		1.2630		
2013-12-26	1.2570		1.2570		
2013-12-25	1.2600		1.2600		
2013-12-24	1.2600		1.2600		
2013-12-23	1.2530		1.2530		
2013-12-20	1.2560		1.2560		
2013-12-19	1.2730		1.2730		
2013-12-18	1.2790		1.2790		
2013-12-17	1.2680		1.2680		
2013-12-16	1.2680		1.2680		
2013-12-13	1.2730		1.2730		
2013-12-12	1.2500		1.2500		
2013-12-11	1.2600		1.2600		
